order_id,delivery_date,delivery_days,delivery_status,return_status,return_reason,refund_amount
500482,2024-08-08,8,Late,No Return,Unknown,0.0
500483,2024-07-04,4,Late,No Return,Unknown,0.0
500484,2024-03-18,7,Not Delivered,No Return,Unknown,0.0
500485,2025-07-14,5,Late,No Return,Unknown,0.0
500486,2024-07-20,7,Late,No Return,Unknown,0.0
500487,2025-07-25,3,On Time,No Return,Unknown,0.0
500488,2024-10-25,7,Late,No Return,Unknown,0.0
500489,2024-02-28,2,On Time,No Return,Unknown,0.0
500490,2025-11-20,7,Late,No Return,Unknown,0.0
500491,2024-10-30,4,Late,No Return,Unknown,0.0
500492,2024-11-17,4,Late,No Return,Unknown,0.0
500493,2025-01-11,6,On Time,No Return,Unknown,0.0
500494,2024-03-31,8,Late,No Return,Unknown,0.0
500495,2024-04-07,4,On Time,Returned,Wrong Item,2699.11
500496,2024-09-27,4,Late,No Return,Unknown,0.0
500497,2025-01-15,5,On Time,No Return,Unknown,0.0
500498,2024-06-16,7,Late,No Return,Unknown,0.0
500499,2025-09-08,3,On Time,No Return,Unknown,0.0
500500,2025-05-23,7,Late,No Return,Unknown,0.0
500501,2025-01-18,7,Late,No Return,Unknown,0.0
500502,2024-04-28,7,Late,No Return,Unknown,0.0
500503,2025-08-04,4,Not Delivered,No Return,Unknown,0.0
500504,2025-09-19,6,On Time,No Return,Unknown,0.0
500505,2025-09-26,3,Not Delivered,No Return,Unknown,0.0
500506,2024-10-08,3,On Time,No Return,Unknown,0.0
500507,2025-03-16,8,Late,No Return,Unknown,0.0
500508,2025-10-22,1,On Time,No Return,Unknown,0.0
500509,2024-09-03,5,On Time,No Return,Unknown,0.0
500510,2024-08-14,5,Not Delivered,No Return,Unknown,0.0
500511,2024-10-19,7,Late,No Return,Unknown,0.0
500512,2024-01-10,6,On Time,No Return,Unknown,0.0
500513,2024-11-23,8,Late,No Return,Unknown,0.0
500514,2024-11-22,6,On Time,No Return,Unknown,0.0
500515,2024-01-12,4,On Time,Returned,Quality Issue,2353.59
500516,2024-02-25,4,Late,No Return,Unknown,0.0
500517,2024-05-23,2,Late,No Return,Unknown,0.0
500518,2024-10-10,4,On Time,No Return,Unknown,0.0
500519,2024-04-03,6,On Time,No Return,Unknown,0.0
500520,2024-06-12,4,Late,No Return,Unknown,0.0
500521,2024-01-31,3,On Time,No Return,Unknown,0.0
500522,2025-06-14,3,On Time,No Return,Unknown,0.0
500523,2024-10-03,5,On Time,Returned,Quality Issue,1674.68
500524,2024-04-11,2,On Time,No Return,Unknown,0.0
500525,2024-07-26,4,On Time,No Return,Unknown,0.0
500526,2024-07-13,5,On Time,No Return,Unknown,0.0
500527,2025-07-04,5,On Time,No Return,Unknown,0.0
500528,2024-10-22,2,On Time,No Return,Unknown,0.0
500529,2024-12-12,3,On Time,No Return,Unknown,0.0
500530,2024-02-29,7,Late,No Return,Unknown,0.0
500531,2025-12-08,4,Late,No Return,Unknown,0.0
500532,2025-11-18,4,Late,No Return,Unknown,0.0
500533,2024-02-22,6,On Time,Returned,Changed Mind,1629.31
500534,2025-03-04,7,Late,No Return,Unknown,0.0
500535,2025-12-10,7,Late,No Return,Unknown,0.0
500536,2025-04-14,5,On Time,No Return,Unknown,0.0
500537,2025-07-11,5,On Time,No Return,Unknown,0.0
500538,2025-03-11,7,Late,No Return,Unknown,0.0
500539,2025-02-04,4,Late,No Return,Unknown,0.0
500540,2024-07-19,7,Late,No Return,Unknown,0.0
500541,2024-03-13,7,Late,No Return,Unknown,0.0
500542,2025-07-14,6,On Time,No Return,Unknown,0.0
500543,2025-12-06,4,On Time,No Return,Unknown,0.0
500544,2025-08-29,6,On Time,No Return,Unknown,0.0
500545,2025-04-23,3,Late,No Return,Unknown,0.0
500546,2025-11-22,4,On Time,No Return,Unknown,0.0
500547,2024-02-01,6,On Time,No Return,Unknown,0.0
500548,2024-04-13,5,On Time,No Return,Unknown,0.0
500549,2025-04-25,5,On Time,No Return,Unknown,0.0
500550,2025-07-30,4,Late,Returned,Quality Issue,3773.67
500551,2024-03-25,3,On Time,No Return,Unknown,0.0
500552,2025-02-09,8,Late,No Return,Unknown,0.0
500553,2025-11-27,3,Late,No Return,Unknown,0.0
500554,2025-12-06,6,On Time,No Return,Unknown,0.0
500555,2025-01-31,4,Late,No Return,Unknown,0.0
500556,2024-02-19,6,On Time,Returned,Late Delivery,933.1
500557,2025-04-28,6,Late,No Return,Unknown,0.0
500558,2025-09-05,4,Late,No Return,Unknown,0.0
500559,2024-04-07,7,Late,No Return,Unknown,0.0
500560,2024-12-02,8,Late,No Return,Unknown,0.0
500561,2025-10-19,5,On Time,No Return,Unknown,0.0
500562,2025-02-21,4,Not Delivered,No Return,Unknown,0.0
500563,2025-12-25,5,On Time,No Return,Unknown,0.0
500564,2025-11-27,6,On Time,No Return,Unknown,0.0
500565,2025-12-06,7,Late,No Return,Unknown,0.0
500566,2024-04-24,5,Not Delivered,No Return,Unknown,0.0
500567,2024-08-15,9,Late,No Return,Unknown,0.0
500568,2025-04-13,6,On Time,No Return,Unknown,0.0
500569,2025-06-04,6,On Time,No Return,Unknown,0.0
500570,2025-07-11,5,Late,No Return,Unknown,0.0
500571,2025-10-03,5,Late,No Return,Unknown,0.0
500572,2024-09-17,4,Late,No Return,Unknown,0.0
500573,2024-07-16,5,On Time,No Return,Unknown,0.0
500574,2025-09-22,4,Late,No Return,Unknown,0.0
500575,2024-03-17,7,Late,No Return,Unknown,0.0
500576,2025-04-07,4,Late,No Return,Unknown,0.0
500577,2025-01-19,3,On Time,No Return,Unknown,0.0
500578,2025-05-14,6,Not Delivered,No Return,Unknown,0.0
500579,2024-04-09,3,On Time,No Return,Unknown,0.0
500580,2025-12-31,3,On Time,Returned,Late Delivery,3563.98
500581,2024-08-17,6,On Time,No Return,Unknown,0.0
500582,2024-10-13,6,On Time,No Return,Unknown,0.0
500583,2024-12-01,3,On Time,No Return,Unknown,0.0
500584,2025-10-05,3,Late,No Return,Unknown,0.0
500585,2025-09-06,4,Late,No Return,Unknown,0.0
500586,2025-02-15,7,Late,No Return,Unknown,0.0
500587,2025-05-16,6,On Time,No Return,Unknown,0.0
500588,2024-07-07,3,Late,No Return,Unknown,0.0
500589,2024-02-12,5,On Time,No Return,Unknown,0.0
500590,2025-10-12,6,On Time,No Return,Unknown,0.0
500591,2025-05-08,6,On Time,No Return,Unknown,0.0
500592,2025-07-13,4,Late,No Return,Unknown,0.0
500593,2025-12-11,6,On Time,Returned,Quality Issue,189.31
500594,2025-05-24,4,On Time,No Return,Unknown,0.0
500595,2025-05-12,9,Late,No Return,Unknown,0.0
500596,2024-02-28,2,Late,No Return,Unknown,0.0
500597,2025-06-02,7,Not Delivered,No Return,Unknown,0.0
500598,2024-09-10,6,On Time,Returned,Damaged,5424.34
500599,2024-04-19,6,On Time,No Return,Unknown,0.0
500600,2025-07-15,5,On Time,No Return,Unknown,0.0
500601,2024-03-04,4,Late,No Return,Unknown,0.0
500602,2025-08-06,6,On Time,No Return,Unknown,0.0
500603,2025-07-19,7,Late,No Return,Unknown,0.0
500604,2024-08-29,4,On Time,No Return,Unknown,0.0
500605,2025-01-12,7,Late,No Return,Unknown,0.0
500606,2024-01-31,5,Late,No Return,Unknown,0.0
500607,2025-02-03,7,Late,No Return,Unknown,0.0
500608,2025-09-02,5,On Time,No Return,Unknown,0.0
500609,2024-04-23,4,Late,Returned,Quality Issue,2865.99
500610,2025-01-29,3,On Time,No Return,Unknown,0.0
500611,2024-09-15,5,On Time,No Return,Unknown,0.0
500612,2025-07-11,6,On Time,No Return,Unknown,0.0
500613,2024-04-10,4,On Time,No Return,Unknown,0.0
500614,2025-06-27,6,On Time,No Return,Unknown,0.0
500615,2024-04-18,5,On Time,No Return,Unknown,0.0
500616,2025-09-12,6,Late,No Return,Unknown,0.0
500617,2025-08-12,3,On Time,No Return,Unknown,0.0
500618,2025-08-23,4,On Time,No Return,Unknown,0.0
500619,2025-05-17,7,Late,Returned,Changed Mind,2013.84
500620,2024-08-07,6,On Time,No Return,Unknown,0.0
500621,2024-04-25,3,Late,Returned,Quality Issue,4871.1
500622,2024-11-11,4,Late,No Return,Unknown,0.0
500623,2025-07-28,6,On Time,No Return,Unknown,0.0
500624,2024-04-14,4,On Time,No Return,Unknown,0.0
500625,2025-10-12,4,Late,No Return,Unknown,0.0
500626,2025-10-19,5,Late,No Return,Unknown,0.0
500627,2024-03-28,4,On Time,No Return,Unknown,0.0
500628,2025-12-23,4,Late,No Return,Unknown,0.0
500629,2024-11-01,4,On Time,No Return,Unknown,0.0
500630,2025-07-31,5,On Time,No Return,Unknown,0.0
500631,2024-08-10,6,Late,No Return,Unknown,0.0
500632,2025-07-26,5,Late,No Return,Unknown,0.0
500633,2025-06-28,4,Not Delivered,No Return,Unknown,0.0
500634,2025-09-20,6,On Time,No Return,Unknown,0.0
500635,2024-04-06,5,Not Delivered,No Return,Unknown,0.0
500636,2025-10-24,9,Late,No Return,Unknown,0.0
500637,2025-03-30,3,On Time,No Return,Unknown,0.0
500638,2025-09-12,7,Late,No Return,Unknown,0.0
500639,2024-03-14,3,On Time,No Return,Unknown,0.0
500640,2025-06-12,4,Not Delivered,No Return,Unknown,0.0
500641,2025-02-08,4,Late,No Return,Unknown,0.0
500642,2025-11-02,3,On Time,No Return,Unknown,0.0
500643,2024-03-27,6,On Time,No Return,Unknown,0.0
500644,2024-04-15,6,On Time,No Return,Unknown,0.0
500645,2025-08-25,8,Late,No Return,Unknown,0.0
500646,2024-08-12,7,Late,No Return,Unknown,0.0
500647,2024-05-09,5,Not Delivered,No Return,Unknown,0.0
500648,2024-07-26,7,Late,No Return,Unknown,0.0
500649,2024-01-07,5,On Time,No Return,Unknown,0.0
500650,2025-07-30,3,Late,No Return,Unknown,0.0
500651,2024-01-27,7,Late,No Return,Unknown,0.0
500652,2025-12-25,3,On Time,No Return,Unknown,0.0
500653,2024-07-04,6,On Time,No Return,Unknown,0.0
500654,2025-02-16,4,On Time,No Return,Unknown,0.0
500655,2024-03-06,4,On Time,No Return,Unknown,0.0
500656,2024-10-01,2,Late,No Return,Unknown,0.0
500657,2024-01-15,5,Late,No Return,Unknown,0.0
500658,2025-12-05,6,On Time,No Return,Unknown,0.0
500659,2025-09-17,4,Late,No Return,Unknown,0.0
500660,2025-06-28,5,On Time,No Return,Unknown,0.0
500661,2025-04-10,6,Late,No Return,Unknown,0.0
500662,2024-03-07,6,On Time,No Return,Unknown,0.0
500663,2024-03-05,7,Late,Returned,Damaged,1020.94
500664,2024-11-01,6,On Time,No Return,Unknown,0.0
500665,2025-05-16,5,On Time,No Return,Unknown,0.0
500666,2024-12-09,5,On Time,No Return,Unknown,0.0
500667,2024-09-11,3,On Time,Returned,Quality Issue,911.25
500668,2025-02-15,5,On Time,No Return,Unknown,0.0
500669,2024-09-16,4,Late,No Return,Unknown,0.0
500670,2025-01-19,4,On Time,No Return,Unknown,0.0
500671,2024-05-28,4,Late,No Return,Unknown,0.0
500672,2025-08-16,3,On Time,Returned,Quality Issue,1066.21
500673,2024-12-12,6,On Time,No Return,Unknown,0.0
500674,2025-02-13,7,Late,No Return,Unknown,0.0
500675,2024-10-19,5,On Time,No Return,Unknown,0.0
500676,2024-08-05,4,Not Delivered,No Return,Unknown,0.0
500677,2025-06-20,5,On Time,No Return,Unknown,0.0
500678,2025-08-03,5,On Time,No Return,Unknown,0.0
500679,2025-07-06,5,On Time,No Return,Unknown,0.0
500680,2024-08-06,8,Late,No Return,Unknown,0.0
500681,2024-06-23,4,Late,No Return,Unknown,0.0
500682,2025-06-29,8,Late,No Return,Unknown,0.0
500683,2024-09-24,5,On Time,No Return,Unknown,0.0
500684,2025-11-09,3,Late,No Return,Unknown,0.0
500685,2025-01-27,3,On Time,No Return,Unknown,0.0
500686,2025-02-28,4,Late,No Return,Unknown,0.0
500687,2024-03-08,6,On Time,No Return,Unknown,0.0
500688,2024-03-30,4,Late,No Return,Unknown,0.0
500689,2025-08-13,6,On Time,No Return,Unknown,0.0
500690,2025-05-10,5,On Time,No Return,Unknown,0.0
500691,2024-03-06,6,On Time,No Return,Unknown,0.0
500692,2025-04-28,7,Late,No Return,Unknown,0.0
500693,2024-11-21,6,Not Delivered,No Return,Unknown,0.0
500694,2025-11-25,5,Late,No Return,Unknown,0.0
500695,2024-02-27,6,On Time,No Return,Unknown,0.0
500696,2025-10-21,3,On Time,No Return,Unknown,0.0
500697,2024-03-22,5,On Time,No Return,Unknown,0.0
500698,2024-05-03,5,Late,No Return,Unknown,0.0
500699,2025-12-25,4,Late,No Return,Unknown,0.0
500700,2024-07-05,5,On Time,No Return,Unknown,0.0
500701,2025-05-28,8,Late,No Return,Unknown,0.0
500702,2025-10-16,5,Late,No Return,Unknown,0.0
500703,2025-10-03,5,Late,No Return,Unknown,0.0
500704,2024-06-04,3,On Time,No Return,Unknown,0.0
500705,2024-01-25,7,Late,No Return,Unknown,0.0
500706,2024-03-10,6,On Time,No Return,Unknown,0.0
500707,2025-05-17,6,On Time,No Return,Unknown,0.0
500708,2024-03-22,3,On Time,No Return,Unknown,0.0
500709,2024-03-06,7,Late,No Return,Unknown,0.0
500710,2025-02-22,8,Late,No Return,Unknown,0.0
500711,2024-03-02,1,On Time,No Return,Unknown,0.0
500712,2025-04-19,8,Late,No Return,Unknown,0.0
500713,2025-09-28,7,Late,No Return,Unknown,0.0
500714,2024-03-26,7,Late,No Return,Unknown,0.0
500715,2025-11-18,5,On Time,No Return,Unknown,0.0
500716,2025-05-06,4,Late,No Return,Unknown,0.0
500717,2024-09-06,6,On Time,No Return,Unknown,0.0
500718,2024-07-31,5,On Time,No Return,Unknown,0.0
500719,2024-04-02,6,On Time,No Return,Unknown,0.0
500720,2025-10-18,6,On Time,No Return,Unknown,0.0
500721,2025-08-30,8,Late,Returned,Wrong Item,1198.14
500722,2025-10-11,5,On Time,No Return,Unknown,0.0
500723,2024-02-14,6,On Time,No Return,Unknown,0.0
500724,2024-07-01,7,Late,No Return,Unknown,0.0
500725,2025-04-27,5,On Time,No Return,Unknown,0.0
500726,2025-08-21,7,Late,No Return,Unknown,0.0
500727,2024-01-25,5,Late,Returned,Quality Issue,1995.92
500728,2024-08-13,5,On Time,No Return,Unknown,0.0
500729,2024-10-06,5,Late,Returned,Changed Mind,4735.73
500730,2025-12-07,7,Late,No Return,Unknown,0.0
500731,2024-06-05,3,On Time,No Return,Unknown,0.0
500732,2025-04-11,4,On Time,No Return,Unknown,0.0
500733,2025-02-18,6,On Time,No Return,Unknown,0.0
500734,2025-10-20,4,On Time,No Return,Unknown,0.0
500735,2024-09-10,3,On Time,No Return,Unknown,0.0
500736,2024-08-03,4,On Time,No Return,Unknown,0.0
500737,2025-04-27,5,On Time,No Return,Unknown,0.0
500738,2025-10-25,3,Late,No Return,Unknown,0.0
500739,2025-11-21,4,Late,Returned,Wrong Item,411.56
500740,2025-03-02,8,Not Delivered,No Return,Unknown,0.0
500741,2024-06-24,4,Late,No Return,Unknown,0.0
500742,2025-05-26,5,On Time,No Return,Unknown,0.0
500743,2025-10-11,4,Late,No Return,Unknown,0.0
500744,2025-09-25,6,On Time,No Return,Unknown,0.0
500745,2024-07-25,4,Late,No Return,Unknown,0.0
500746,2025-05-09,3,Late,No Return,Unknown,0.0
500747,2024-10-27,6,On Time,No Return,Unknown,0.0
500748,2025-04-05,4,On Time,No Return,Unknown,0.0
500749,2024-06-01,7,Late,No Return,Unknown,0.0
500750,2024-08-28,3,On Time,No Return,Unknown,0.0
500751,2025-03-07,8,Late,No Return,Unknown,0.0
500752,2024-10-26,8,Late,No Return,Unknown,0.0
500753,2024-06-09,5,On Time,No Return,Unknown,0.0
500754,2024-12-21,6,On Time,No Return,Unknown,0.0
500755,2025-03-20,3,On Time,No Return,Unknown,0.0
500756,2024-09-03,4,Late,No Return,Unknown,0.0
500757,2024-07-28,3,On Time,No Return,Unknown,0.0
500758,2025-03-10,7,Late,No Return,Unknown,0.0
500759,2024-09-20,6,On Time,No Return,Unknown,0.0
500760,2025-08-13,6,On Time,No Return,Unknown,0.0
500761,2024-02-09,5,On Time,No Return,Unknown,0.0
500762,2024-05-14,6,On Time,No Return,Unknown,0.0
500763,2025-03-13,8,Late,No Return,Unknown,0.0
500764,2025-12-02,2,On Time,No Return,Unknown,0.0
500765,2024-11-18,4,On Time,No Return,Unknown,0.0
500766,2024-04-10,6,Late,Returned,Damaged,2902.36
500767,2024-08-11,4,Late,No Return,Unknown,0.0
500768,2024-11-01,5,On Time,No Return,Unknown,0.0
500769,2025-10-04,6,On Time,No Return,Unknown,0.0
500770,2024-07-08,5,Not Delivered,No Return,Unknown,0.0
500771,2024-02-13,7,Late,No Return,Unknown,0.0
500772,2025-09-17,4,On Time,Returned,Damaged,7338.94
500773,2025-02-09,6,On Time,Returned,Late Delivery,1814.86
500774,2025-11-25,5,Late,No Return,Unknown,0.0
500775,2024-05-24,3,On Time,No Return,Unknown,0.0
500776,2024-05-21,8,Late,No Return,Unknown,0.0
500777,2025-03-24,4,Late,No Return,Unknown,0.0
500778,2025-10-28,6,On Time,No Return,Unknown,0.0
500779,2024-10-21,7,Late,No Return,Unknown,0.0
500780,2024-09-20,6,On Time,No Return,Unknown,0.0
500781,2024-02-11,3,On Time,No Return,Unknown,0.0
500782,2024-11-04,4,On Time,No Return,Unknown,0.0
500783,2024-10-15,6,On Time,No Return,Unknown,0.0
500784,2025-06-11,2,Late,No Return,Unknown,0.0
500785,2025-02-16,6,On Time,No Return,Unknown,0.0
500786,2024-12-30,6,On Time,No Return,Unknown,0.0
500787,2025-01-18,6,Late,No Return,Unknown,0.0
500788,2025-04-15,2,Late,No Return,Unknown,0.0
500789,2024-10-10,3,Late,Returned,Quality Issue,3168.34
500790,2025-07-23,5,Late,No Return,Unknown,0.0
500791,2024-01-15,4,Late,No Return,Unknown,0.0
500792,2025-11-08,3,On Time,No Return,Unknown,0.0
500793,2025-11-29,4,Late,Returned,Changed Mind,1745.03
500794,2024-07-08,4,On Time,No Return,Unknown,0.0
500795,2025-07-08,6,On Time,No Return,Unknown,0.0
500796,2024-01-14,5,Late,No Return,Unknown,0.0
500797,2024-02-03,6,On Time,No Return,Unknown,0.0
500798,2025-11-19,3,On Time,No Return,Unknown,0.0
500799,2025-04-15,7,Late,No Return,Unknown,0.0
500800,2025-10-03,3,On Time,No Return,Unknown,0.0
500801,2025-05-27,2,Late,No Return,Unknown,0.0
500802,2025-05-20,4,On Time,No Return,Unknown,0.0
500803,2025-08-08,4,Late,No Return,Unknown,0.0
500804,2025-11-01,8,Not Delivered,No Return,Unknown,0.0
500805,2025-10-29,7,Late,No Return,Unknown,0.0
500806,2024-08-08,3,On Time,No Return,Unknown,0.0
500807,2025-03-09,5,Late,No Return,Unknown,0.0
500808,2025-10-03,4,On Time,No Return,Unknown,0.0
500809,2024-01-07,4,On Time,No Return,Unknown,0.0
500810,2024-07-08,3,On Time,No Return,Unknown,0.0
500811,2024-02-18,6,On Time,No Return,Unknown,0.0
500812,2025-09-05,3,On Time,No Return,Unknown,0.0
500813,2025-02-19,5,On Time,No Return,Unknown,0.0
500814,2024-07-15,7,Late,No Return,Unknown,0.0
500815,2024-02-18,7,Late,Returned,Wrong Item,1716.25
500816,2024-04-10,4,Late,No Return,Unknown,0.0
500817,2026-01-03,4,Late,No Return,Unknown,0.0
500818,2025-10-12,3,On Time,No Return,Unknown,0.0
500819,2025-10-23,5,Late,No Return,Unknown,0.0
500820,2025-06-06,6,On Time,No Return,Unknown,0.0
500821,2024-05-18,3,On Time,No Return,Unknown,0.0
500822,2025-05-30,6,On Time,No Return,Unknown,0.0
500823,2025-06-09,7,Late,No Return,Unknown,0.0
500824,2024-02-10,4,On Time,No Return,Unknown,0.0
500825,2025-08-06,5,On Time,No Return,Unknown,0.0
500826,2025-06-08,8,Late,No Return,Unknown,0.0
500827,2024-03-02,4,On Time,No Return,Unknown,0.0
500828,2024-06-07,4,Late,No Return,Unknown,0.0
500829,2024-04-28,6,On Time,No Return,Unknown,0.0
500830,2025-04-10,6,On Time,No Return,Unknown,0.0
500831,2025-08-30,4,Late,No Return,Unknown,0.0
500832,2025-08-28,5,On Time,No Return,Unknown,0.0
500833,2025-03-24,7,Late,No Return,Unknown,0.0
500834,2025-11-29,9,Late,No Return,Unknown,0.0
500835,2024-08-22,7,Late,No Return,Unknown,0.0
500836,2025-08-07,6,On Time,No Return,Unknown,0.0
500837,2024-05-06,5,On Time,No Return,Unknown,0.0
500838,2025-11-06,5,On Time,No Return,Unknown,0.0
500839,2024-12-26,4,Late,No Return,Unknown,0.0
500840,2024-10-01,7,Late,No Return,Unknown,0.0
500841,2025-12-02,7,Late,No Return,Unknown,0.0
500842,2025-05-03,4,Late,No Return,Unknown,0.0
500843,2024-01-09,5,On Time,No Return,Unknown,0.0
500844,2025-04-27,5,On Time,No Return,Unknown,0.0
500845,2024-05-05,5,On Time,No Return,Unknown,0.0
500846,2025-05-03,3,On Time,No Return,Unknown,0.0
500847,2024-08-09,3,On Time,No Return,Unknown,0.0
500848,2025-11-30,6,On Time,No Return,Unknown,0.0
500849,2024-10-11,7,Late,Returned,Quality Issue,6360.54
500850,2024-09-19,6,On Time,No Return,Unknown,0.0
500851,2024-11-03,4,Late,No Return,Unknown,0.0
500852,2024-02-18,6,On Time,No Return,Unknown,0.0
500853,2025-06-19,6,On Time,No Return,Unknown,0.0
500854,2025-12-13,3,On Time,No Return,Unknown,0.0
500855,2025-11-26,7,Late,No Return,Unknown,0.0
500856,2025-08-15,5,On Time,Returned,Quality Issue,9210.74
500857,2025-11-27,4,On Time,No Return,Unknown,0.0
500858,2024-06-03,5,On Time,No Return,Unknown,0.0
500859,2025-08-24,8,Late,No Return,Unknown,0.0
500860,2024-01-17,7,Late,No Return,Unknown,0.0
500861,2024-08-06,7,Late,No Return,Unknown,0.0
500862,2025-10-16,3,Late,No Return,Unknown,0.0
500863,2024-09-19,3,On Time,No Return,Unknown,0.0
500864,2025-01-19,3,On Time,No Return,Unknown,0.0
500865,2025-01-26,3,On Time,No Return,Unknown,0.0
500866,2024-12-06,5,On Time,Returned,Damaged,2016.15
500867,2024-01-10,5,Late,No Return,Unknown,0.0
500868,2024-03-29,6,On Time,No Return,Unknown,0.0
500869,2024-01-10,4,On Time,No Return,Unknown,0.0
500870,2024-06-05,5,On Time,No Return,Unknown,0.0
500871,2024-07-04,5,On Time,No Return,Unknown,0.0
500872,2024-06-18,3,On Time,No Return,Unknown,0.0
500873,2025-04-20,6,On Time,No Return,Unknown,0.0
500874,2024-03-24,6,On Time,No Return,Unknown,0.0
500875,2025-02-20,5,On Time,No Return,Unknown,0.0
500876,2025-07-11,4,Late,No Return,Unknown,0.0
500877,2025-08-01,5,On Time,No Return,Unknown,0.0
500878,2025-01-18,3,On Time,No Return,Unknown,0.0
500879,2024-11-13,5,On Time,No Return,Unknown,0.0
500880,2025-02-03,5,Late,No Return,Unknown,0.0
500881,2025-07-02,6,On Time,No Return,Unknown,0.0
500882,2024-01-09,5,On Time,No Return,Unknown,0.0
500883,2024-04-23,5,On Time,No Return,Unknown,0.0
500884,2024-04-06,4,On Time,Returned,Quality Issue,286.01
500885,2024-04-12,4,On Time,No Return,Unknown,0.0
500886,2024-07-12,2,Late,No Return,Unknown,0.0
500887,2024-12-03,5,On Time,No Return,Unknown,0.0
500888,2024-08-03,4,Late,No Return,Unknown,0.0
500889,2025-08-22,5,On Time,No Return,Unknown,0.0
500890,2024-07-26,1,On Time,No Return,Unknown,0.0
500891,2025-09-22,4,On Time,No Return,Unknown,0.0
500892,2025-07-31,5,On Time,No Return,Unknown,0.0
500893,2024-12-26,5,Late,No Return,Unknown,0.0
500894,2024-09-12,3,On Time,No Return,Unknown,0.0
500895,2025-08-20,7,Late,No Return,Unknown,0.0
500896,2024-07-21,7,Late,No Return,Unknown,0.0
500897,2024-09-24,6,On Time,No Return,Unknown,0.0
500898,2024-11-22,5,On Time,Returned,Quality Issue,558.43
500899,2025-03-03,8,Late,No Return,Unknown,0.0
500900,2025-05-17,5,On Time,No Return,Unknown,0.0
500901,2024-12-05,8,Late,No Return,Unknown,0.0
500902,2024-10-27,5,On Time,No Return,Unknown,0.0
500903,2024-08-27,4,Late,Returned,Quality Issue,2419.99
500904,2025-11-16,5,On Time,No Return,Unknown,0.0
500905,2024-01-15,8,Late,No Return,Unknown,0.0
500906,2025-06-24,7,Not Delivered,No Return,Unknown,0.0
